country_code,shop_id,shop_category_id,display_name,total,is_parent_category,is_sub_category,parent_shop_category_id,image,category_type,date,source_file,source_row,path_country_code,path_dataset,path_shop_id,shop_category_id_num,total_num,parent_shop_category_id_num,category_type_num,is_parent_category_bool,is_sub_category_bool
vn,1145316676,261098687,PEPTAMEN JUNIOR - CHO TRẺ TIÊU HÓA KÉM,3,true,false,,sg-11134201-82589-mqvn35q1ymmgbe,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=1145316676/category_list.csv,4,vn,category_list,1145316676,261098687.0,3.0,,1.0,True,False
vn,1145316676,257340819,PEPTAMEN - DINH DƯỠNG CHUYEN BIỆT,3,true,false,,sg-11134201-8258k-mqvn34rdakna37,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=1145316676/category_list.csv,5,vn,category_list,1145316676,257340819.0,3.0,,1.0,True,False
vn,1145316676,251079961,NUTREN JUNIOR - CÔNG THỨC B.I.G THUY SĨ,16,true,false,,sg-11134201-825bd-mqvn35qqmf48b0,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=1145316676/category_list.csv,6,vn,category_list,1145316676,251079961.0,16.0,,1.0,True,False
vn,1145316676,257905360,COMBO 2 NUTREN JUNIOR 400G,1,false,true,257905359,sg-11134201-8258w-mqvn34lrnbb519,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=1145316676/category_list.csv,7,vn,category_list,1145316676,257905360.0,1.0,257905359.0,1.0,False,True
vn,1145316676,258521101,COMBO 3 NUTREN JUNIOR 400G,1,false,true,257905359,sg-11134201-825ay-mqvn34kwe6fgec,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=1145316676/category_list.csv,8,vn,category_list,1145316676,258521101.0,1.0,257905359.0,1.0,False,True
vn,1145316676,257905688,COMBO 2 NUTREN JUNIOR 800G,3,false,true,257905359,sg-11134201-82595-mqvn36610kcn74,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=1145316676/category_list.csv,9,vn,category_list,1145316676,257905688.0,3.0,257905359.0,1.0,False,True
vn,1145316676,257905693,COMBO 3 NUTREN JUNIOR 800G,3,false,true,257905359,sg-11134201-825b6-mqvn33da7ncx5e,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=1145316676/category_list.csv,10,vn,category_list,1145316676,257905693.0,3.0,257905359.0,1.0,False,True
vn,1145316676,257905359,NUTREN JUNIOR - CÔNG THỨC B.I.G THỤY SĨ,8,true,false,,sg-11134201-825b6-mqvn33da7ncx5e,9,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=1145316676/category_list.csv,11,vn,category_list,1145316676,257905359.0,8.0,,9.0,True,False
vn,1145316676,260135483,ƯU ĐÃI THÁNG 7 - DINH DƯỠNG CHO MÙA ÊF,22,true,false,,sg-11134201-825a6-mqvn35rk2xvkc7,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=1145316676/category_list.csv,12,vn,category_list,1145316676,260135483.0,22.0,,1.0,True,False
vn,1145316676,272010130,SẢN PHẨM MỚI - BOOST GLUCOSE CONTROL,4,true,false,,sg-11134201-825as-mqvn34u8m4g031,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=1145316676/category_list.csv,13,vn,category_list,1145316676,272010130.0,4.0,,1.0,True,False
vn,1145316676,249843042,BOOST OPTIMUM - QUÀ TẶNG CHO NGƯỜI LỚN,4,true,false,,sg-11134201-825au-mqvn366hskjwde,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=1145316676/category_list.csv,14,vn,category_list,1145316676,249843042.0,4.0,,1.0,True,False
vn,1145316676,260135597,SỮA HỘP PHA SẴN NUTREN 110/180ML,11,true,false,,sg-11134201-825bd-mqvn35qqmf48b0,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=1145316676/category_list.csv,15,vn,category_list,1145316676,260135597.0,11.0,,1.0,True,False
vn,1145316676,249843039,VITAL PROTEINS - 100% Collagen Thủy Phân,9,true,false,,sg-11134201-825a2-mqvn33li4mbqa4,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=1145316676/category_list.csv,16,vn,category_list,1145316676,249843039.0,9.0,,1.0,True,False
vn,140360136,249854839,OREO,7,true,false,,mms@vn-11134204-7ras8-mcu4pr4wr9uk02,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=140360136/category_list.csv,2,vn,category_list,140360136,249854839.0,7.0,,1.0,True,False
vn,140360136,15084899,RITZ & SLIDE,8,true,false,,mms@vn-11134204-7ras8-mcu4pr4whfvgc0,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=140360136/category_list.csv,3,vn,category_list,140360136,15084899.0,8.0,,1.0,True,False
vn,140360136,243819608,Tất cả sản phẩm,21,true,false,,mms@vn-11134204-7ras8-mcu4pr4wemqkf3,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=140360136/category_list.csv,4,vn,category_list,140360136,243819608.0,21.0,,1.0,True,False
vn,140360136,262895510,Kinh Đô Tết 2026,8,true,false,,vn-11134207-81ztc-mm1ovdgbin0g63,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=140360136/category_list.csv,5,vn,category_list,140360136,262895510.0,8.0,,1.0,True,False
vn,140360136,265356646,THÙNG BÁNH,5,true,false,,vn-11134207-820l4-mijzxhflxj4825,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=140360136/category_list.csv,6,vn,category_list,140360136,265356646.0,5.0,,1.0,True,False
vn,140360136,15084814,SOLITE,3,true,false,,mms@vn-11134204-7ras8-mcu4pr4wogpoe0,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=140360136/category_list.csv,7,vn,category_list,140360136,15084814.0,3.0,,1.0,True,False
vn,140360136,15084057,COSY,1,true,false,,mms@vn-11134204-7ras8-mcu4pr4wk90c01,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=140360136/category_list.csv,8,vn,category_list,140360136,15084057.0,1.0,,1.0,True,False
vn,140360136,15085618,LU,1,true,false,,mms@vn-11134204-7ras8-mcu4pr4wlnks43,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=140360136/category_list.csv,9,vn,category_list,140360136,15085618.0,1.0,,1.0,True,False
vn,140360136,15084596,AFC,4,true,false,,mms@vn-11134204-7ras8-mcu4pr4wsof0d9,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=140360136/category_list.csv,10,vn,category_list,140360136,15084596.0,4.0,,1.0,True,False
vn,1546895026,258960486,M&M'S,9,true,false,,mms@vn-11134204-7ras8-mbet9qck6vvc31,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=1546895026/category_list.csv,2,vn,category_list,1546895026,258960486.0,9.0,,1.0,True,False
vn,1546895026,258960614,Double Mint,7,true,false,,mms@vn-11134204-7ras8-mbet9qck8afs6e,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=1546895026/category_list.csv,3,vn,category_list,1546895026,258960614.0,7.0,,1.0,True,False
vn,1546895026,258960633,Skittles,6,true,false,,mms@vn-11134204-7ras8-mbet9qck9p0889,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=1546895026/category_list.csv,4,vn,category_list,1546895026,258960633.0,6.0,,1.0,True,False
vn,1546895026,258960677,Tất cả sản phẩm,49,true,false,,mms@vn-11134204-7ras8-mbet9qckb3ko55,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=1546895026/category_list.csv,5,vn,category_list,1546895026,258960677.0,49.0,,1.0,True,False
vn,1546895026,258960141,Cool Air,17,true,false,,mms@vn-11134204-7ras8-mbet9qck42qgc4,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=1546895026/category_list.csv,6,vn,category_list,1546895026,258960141.0,17.0,,1.0,True,False
vn,1546895026,264220705,COMBO TẾT,3,true,false,,mms@vn-11134204-820l4-mjze1342rrwj70,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=1546895026/category_list.csv,7,vn,category_list,1546895026,264220705.0,3.0,,1.0,True,False
vn,1546895026,258960406,Snickers,11,true,false,,mms@vn-11134204-7ras8-mbet9qck5haw30,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=1546895026/category_list.csv,8,vn,category_list,1546895026,258960406.0,11.0,,1.0,True,False
vn,173513432,250597584,"Kẹo Dẻo Vị Hoa Quả LOT100, 4D",3,true,false,,vn-11134207-81ztc-mqvffz2rjdvv24,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=173513432/category_list.csv,2,vn,category_list,173513432,250597584.0,3.0,,1.0,True,False
vn,173513432,269476497,SIÊU SALE MUA 1 TẶNG 1,8,true,false,,vn-11134207-81ztc-mqvdifvtyd4y2f,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=173513432/category_list.csv,3,vn,category_list,173513432,269476497.0,8.0,,1.0,True,False
vn,173513432,259165309,[BEST SELLER] Top Sản Phẩm Bán Chạy,8,true,false,,vn-11134207-81ztc-mqvfhq97xngu31,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=173513432/category_list.csv,4,vn,category_list,173513432,259165309.0,8.0,,1.0,True,False
vn,173513432,250597411,Karo - Bánh Tươi Cho Mọi Nhà,14,true,false,,vn-11134207-81ztc-mqvfhq97xngu31,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=173513432/category_list.csv,5,vn,category_list,173513432,250597411.0,14.0,,1.0,True,False
vn,173513432,250597463,Festa Richy - Bánh Mì Hoa Cúc Ngàn Lớp,5,true,false,,vn-11134207-81ztc-mqvfjbk1a1oje3,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=173513432/category_list.csv,6,vn,category_list,173513432,250597463.0,5.0,,1.0,True,False
vn,173513432,250597615,OatMilk- Bánh Yến Mạch,9,true,false,,vn-11134207-81ztc-mqd260cxz76341,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=173513432/category_list.csv,7,vn,category_list,173513432,250597615.0,9.0,,1.0,True,False
vn,173513432,250597543,Kenju - Bánh Quy Kem Dẻo,8,true,false,,vn-11134207-81ztc-mqvfwmq7hp1fa9,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=173513432/category_list.csv,8,vn,category_list,173513432,250597543.0,8.0,,1.0,True,False
vn,173513432,261274615,Peppie - Bánh Bông Lan Phủ Chocolate,1,true,false,,vn-11134207-81ztc-mqcsrsi47pcfc6,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=173513432/category_list.csv,9,vn,category_list,173513432,261274615.0,1.0,,1.0,True,False
vn,173513432,250597496,JinJu - Bánh Gạo Hàn Quốc Đủ Vị,5,true,false,,vn-11134207-81ztc-mqvfgjsl0xs316,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=173513432/category_list.csv,10,vn,category_list,173513432,250597496.0,5.0,,1.0,True,False
vn,173513432,259165186,[MỚI] Festa Hotdog - Vị Gà Nướng Phô Mai,1,true,false,,vn-11134207-81ztc-mqn73xut10xt2f,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=173513432/category_list.csv,11,vn,category_list,173513432,259165186.0,1.0,,1.0,True,False
vn,213989179,254854485,Bánh Ăn Sáng,12,true,false,,mms@vn-11134204-81ztc-mplsb6ssaakg28,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=213989179/category_list.csv,2,vn,category_list,213989179,254854485.0,12.0,,1.0,True,False
vn,213989179,263055824,Kẹo Ăn Vặt,17,true,false,,vn-11134207-81ztc-mq2usoxckt1ef0,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=213989179/category_list.csv,3,vn,category_list,213989179,263055824.0,17.0,,1.0,True,False
vn,213989179,246750434,Bánh Ăn Vặt,11,true,false,,vn-11134207-81ztc-mq2ytq19f7dbca,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=213989179/category_list.csv,4,vn,category_list,213989179,246750434.0,11.0,,1.0,True,False
vn,213989179,260400722,Gooka Nougat Filling,8,true,false,,vn-11134207-81ztc-mq2zhtji0o3k0b,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=213989179/category_list.csv,5,vn,category_list,213989179,260400722.0,8.0,,1.0,True,False
vn,213989179,259149849,Quasure Sugar Free,4,true,false,,vn-11134207-81ztc-mq2yudczjnda23,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=213989179/category_list.csv,6,vn,category_list,213989179,259149849.0,4.0,,1.0,True,False
vn,213989179,259211391,Sản Phẩm Mới,8,true,false,,mms@vn-11134204-81ztc-mqciejftahhp8b,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=213989179/category_list.csv,7,vn,category_list,213989179,259211391.0,8.0,,1.0,True,False
vn,213989179,246750581,Bánh Dinh Dưỡng,18,true,false,,vn-11134207-81ztc-mq306s87r1n2c8,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=213989179/category_list.csv,8,vn,category_list,213989179,246750581.0,18.0,,1.0,True,False
vn,213989179,253250963,Kẹo Cho Bé,13,true,false,,vn-11134207-81ztc-mq2wj81jtrm374,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=213989179/category_list.csv,9,vn,category_list,213989179,253250963.0,13.0,,1.0,True,False
vn,289646907,271251775,Cuồng nhiệt Bóng Đá 2026,11,true,false,,vn-11134207-81ztc-mot5uvgsvw26b4,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=289646907/category_list.csv,2,vn,category_list,289646907,271251775.0,11.0,,1.0,True,False
vn,289646907,37709521,Giảm giá,57,true,false,,vn-11134207-820l4-mgyx775wyfpl49,5,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=289646907/category_list.csv,3,vn,category_list,289646907,37709521.0,57.0,,5.0,True,False
vn,289646907,149179941,Marine Boy & Jungle Boy,3,true,false,,mms@vn-11134204-7ras8-m2rjwksvaa4a99,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=289646907/category_list.csv,4,vn,category_list,289646907,149179941.0,3.0,,1.0,True,False
vn,289646907,146098874,Gouté,5,true,false,,vn-11134207-7ras8-mdfro7vtbwkx3e,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=289646907/category_list.csv,5,vn,category_list,289646907,146098874.0,5.0,,1.0,True,False
vn,289646907,37709533,BÁNH ĂN SÁNG C'EST BON,9,true,false,,vn-11134207-7ras8-mdjuqunfeqwcd1,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=289646907/category_list.csv,6,vn,category_list,289646907,37709533.0,9.0,,1.0,True,False
vn,289646907,101119957,CUSTAS DINH DƯỠNG,2,true,false,,vn-11134207-820l4-mgrqwn5yjocs85,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=289646907/category_list.csv,7,vn,category_list,289646907,101119957.0,2.0,,1.0,True,False
vn,289646907,37709566,CHOCOPIE,3,true,false,,mms@vn-11134204-7qukw-leolmrz7qoxfe2,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=289646907/category_list.csv,8,vn,category_list,289646907,37709566.0,3.0,,1.0,True,False
vn,289646907,245342872,KẸO NGON NGỌT CHO BẠN PHÚT THƯ GIÃN,1,true,false,,vn-11134207-7ra0g-m8lio5uru8w2c5,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=289646907/category_list.csv,9,vn,category_list,289646907,245342872.0,1.0,,1.0,True,False
vn,289646907,146098884,BÁNH GẠO AN - BÁNH GẠO CHO CẢ GIA ĐÌNH,8,true,false,,vn-11134207-7ras8-mdju762gbzfz90,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=289646907/category_list.csv,10,vn,category_list,289646907,146098884.0,8.0,,1.0,True,False
vn,289646907,245555702,Sản Phẩm Bán Chạy,16,true,false,,mms@vn-11134204-7ras8-m2buu7oyeh82b4,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=289646907/category_list.csv,11,vn,category_list,289646907,245555702.0,16.0,,1.0,True,False
vn,289646907,260400193,Marine Boy In TÊN,3,true,false,,vn-11134207-81ztc-mq5p260t43kd9a,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=289646907/category_list.csv,12,vn,category_list,289646907,260400193.0,3.0,,1.0,True,False
vn,289646907,262847150,Dòng sản phẩm Giảm 50% Đường,2,true,false,,vn-11134207-820l4-mfkj6xf0nojy54,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=289646907/category_list.csv,13,vn,category_list,289646907,262847150.0,2.0,,1.0,True,False
vn,289646907,254246036,Sản phẩm độc quyền ONLINE,7,true,false,,vn-11134207-7ras8-mal4qiurse6v48,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=289646907/category_list.csv,14,vn,category_list,289646907,254246036.0,7.0,,1.0,True,False
vn,430972539,245604651,Kẹo ngậm,2,true,false,,mms@vn-11134204-7ra0g-m9lf7mkq3tp6d8,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=430972539/category_list.csv,2,vn,category_list,430972539,245604651.0,2.0,,1.0,True,False
vn,430972539,244780274,Kẹo mút,3,true,false,,mms@vn-11134204-7ra0g-m9lf7mkq10kab0,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=430972539/category_list.csv,3,vn,category_list,430972539,244780274.0,3.0,,1.0,True,False
vn,430972539,122605671,Kẹo cứng,3,true,false,,mms@vn-11134204-7ra0g-m9lf7mkpzlzu60,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=430972539/category_list.csv,4,vn,category_list,430972539,122605671.0,3.0,,1.0,True,False
vn,430972539,122605646,Kẹo dẻo,5,true,false,,mms@vn-11134204-7ra0g-m9lf7mkpy7fef7,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=430972539/category_list.csv,5,vn,category_list,430972539,122605646.0,5.0,,1.0,True,False
vn,438905996,258004532,Pepie – Bánh mềm phủ socola,4,true,false,,vn-11134207-81ztc-mqoh8rd4ssnf48,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=438905996/category_list.csv,2,vn,category_list,438905996,258004532.0,4.0,,1.0,True,False
vn,438905996,243520852,Bánh kẹo sỉ,13,true,false,,mms@vn-11134204-7qukw-lgn2gn1xjwmr92,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=438905996/category_list.csv,3,vn,category_list,438905996,243520852.0,13.0,,1.0,True,False
vn,438905996,155133913,Yến mạch – Healthy mỗi ngày,16,true,false,,mms@vn-11134204-7qukw-lgn2gn1xfoxf48,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=438905996/category_list.csv,4,vn,category_list,438905996,155133913.0,16.0,,1.0,True,False
vn,438905996,248774243,Kenju- Ngon có gu,22,true,false,,mms@vn-11134204-7r98o-lp9d8ep1aixa64,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=438905996/category_list.csv,5,vn,category_list,438905996,248774243.0,22.0,,1.0,True,False
vn,438905996,155134021,Fe’sta – Bánh tươi ăn vặt,7,true,false,,mms@vn-11134204-7r98o-lx7rwtuczq3d61,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=438905996/category_list.csv,6,vn,category_list,438905996,155134021.0,7.0,,1.0,True,False
vn,438905996,248421348,"Jinju – Bánh gạo giòn, ngon",7,true,false,,mms@vn-11134204-81ztc-mnfh1uy97ocjcb,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=438905996/category_list.csv,7,vn,category_list,438905996,248421348.0,7.0,,1.0,True,False
vn,438905996,259602442,Karo – Bánh tươi năng lượng,28,true,false,,vn-11134207-81ztc-mqpnp1cadn2bce,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=438905996/category_list.csv,8,vn,category_list,438905996,259602442.0,28.0,,1.0,True,False
vn,438905996,261231598,Box độc quyền,2,true,false,,vn-11134207-81ztc-mqqxyshnhgcief,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=438905996/category_list.csv,9,vn,category_list,438905996,261231598.0,2.0,,1.0,True,False
vn,438905996,261231578,🔥 Bán chạy nhất,21,true,false,,vn-11134207-81ztc-mqvnxckos83l74,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=438905996/category_list.csv,10,vn,category_list,438905996,261231578.0,21.0,,1.0,True,False
vn,438905996,259073235,🔥MUA 1 TẶNG 1,15,true,false,,vn-11134207-81ztc-mq5j75jvwopa98,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=438905996/category_list.csv,11,vn,category_list,438905996,259073235.0,15.0,,1.0,True,False
vn,438905996,158671238,🔥 Combo mix vị siêu lời,12,true,false,,mms@vn-11134204-7qukw-lgn2gn1xh3hvc4,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=438905996/category_list.csv,12,vn,category_list,438905996,158671238.0,12.0,,1.0,True,False
vn,464391416,120018900,BST BÁNH NGON HẢI HÀ,4,true,false,,0afe055b6993eef7d7cb80501f6a5975,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=464391416/category_list.csv,2,vn,category_list,464391416,120018900.0,4.0,,1.0,True,False
vn,464391416,120019180,BST KẸO HẢI HÀ,2,true,false,,83306907dae056d1c90b6762e23fa0bc,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=464391416/category_list.csv,3,vn,category_list,464391416,120019180.0,2.0,,1.0,True,False
vn,464391416,156468593,CHIP CHIP,3,true,false,,0dcdfc3d6b2161c770186ca295d2fff9,1,2026-07-21,data/raw_extended/country_code=vn/dataset=category_list/shop_id=464391416/category_list.csv,4,vn,category_list,464391416,156468593.0,3.0,,1.0,True,False
