product_listing_key,country_code,shop_id,item_id,previous_date,date,days_since_previous,transition_metric_eligible,price_change,price_change_percent,discount_point_change,monthly_sold_delta,history_sold_delta_raw,history_sold_decrease_flag,snapshot_sales_delta_clean,rating_change,new_rating_count,like_delta,previous_has_structured_voucher,has_structured_voucher,stock_status,source_file,source_row
id:1112776376:50052128213,id,1112776376,50052128213,2026-07-01,2026-07-02,1,True,2000.0,5.434782608695652,-3.0,0.0,0.0,False,0.0,0.0004150728101040002,22.0,2.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,62
id:1112776376:50052128213,id,1112776376,50052128213,2026-07-02,2026-07-03,1,True,-850.0,-2.1907216494845363,1.0,0.0,0.0,False,0.0,-0.0006816269826996901,43.0,11.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,105
id:1112776376:51052124106,id,1112776376,51052124106,2026-07-01,2026-07-02,1,True,19515.0,10.794590259147606,-4.0,0.0,0.0,False,0.0,-0.0004823199590022753,27.0,20.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,86
id:1112776376:51052124106,id,1112776376,51052124106,2026-07-02,2026-07-03,1,True,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0001254402470207694,57.0,38.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,140
id:1112776376:51202128731,id,1112776376,51202128731,2026-07-01,2026-07-02,1,True,7760.0,9.237875288683602,-4.0,31.0,0.0,False,0.0,-0.0004302805400131504,11.0,5.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,68
id:1112776376:51202128731,id,1112776376,51202128731,2026-07-02,2026-07-03,1,True,0.0,0.0,0.0,0.0,0.0,False,0.0,-0.0009132321870728433,11.0,12.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,100
id:1112776376:51300784899,id,1112776376,51300784899,2026-07-01,2026-07-02,1,True,3900.0,2.8343023255813953,-1.0,0.0,0.0,False,0.0,3.6356799952841357e-06,21.0,30.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,59
id:1112776376:51300784899,id,1112776376,51300784899,2026-07-02,2026-07-03,1,True,0.0,0.0,0.0,0.0,0.0,False,0.0,4.680354229424921e-05,47.0,31.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,116
id:1112776376:52350295940,id,1112776376,52350295940,2026-07-01,2026-07-02,1,True,4000.0,15.444015444015443,-7.0,0.0,0.0,False,0.0,5.40884180111334e-07,356.0,112.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,94
id:1112776376:52350295940,id,1112776376,52350295940,2026-07-02,2026-07-03,1,True,0.0,0.0,0.0,0.0,0.0,False,0.0,-1.8752848697900504e-05,634.0,159.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,110
id:1112776376:52352137319,id,1112776376,52352137319,2026-07-01,2026-07-02,1,True,2000.0,7.722007722007722,-3.0,0.0,0.0,False,0.0,2.1835018221949554e-05,56.0,18.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,78
id:1112776376:52352137319,id,1112776376,52352137319,2026-07-02,2026-07-03,1,True,0.0,0.0,0.0,0.0,0.0,False,0.0,0.00020687353306136913,96.0,27.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,115
id:1112776376:54410896800,id,1112776376,54410896800,2026-07-01,2026-07-02,1,True,9475.0,9.453729109503616,-9.0,10.0,6.0,False,6.0,0.0018744142455480173,2.0,7.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,65
id:1112776376:54410896800,id,1112776376,54410896800,2026-07-02,2026-07-03,1,True,0.0,0.0,0.0,10.0,18.0,False,18.0,0.004370629370629153,5.0,7.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,129
id:1112776376:55060846998,id,1112776376,55060846998,2026-07-01,2026-07-02,1,True,1000.0,2.638522427440633,-1.0,0.0,0.0,False,0.0,-6.558704086589984e-05,94.0,37.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,79
id:1112776376:55060846998,id,1112776376,55060846998,2026-07-02,2026-07-03,1,True,0.0,0.0,0.0,0.0,0.0,False,0.0,5.310841378136644e-05,136.0,40.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,142
id:1112776376:56552128292,id,1112776376,56552128292,2026-07-01,2026-07-02,1,True,2000.0,5.434782608695652,-3.0,0.0,0.0,False,0.0,1.87720197422081e-05,67.0,12.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,55
id:1112776376:56552128292,id,1112776376,56552128292,2026-07-02,2026-07-03,1,True,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0001976061898734116,134.0,15.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,123
id:1112776376:57153552258,id,1112776376,57153552258,2026-07-01,2026-07-02,1,True,10375.0,8.565531475748195,-3.0,26.0,0.0,False,0.0,-0.0022785116955512663,5.0,3.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,63
id:1112776376:57153552258,id,1112776376,57153552258,2026-07-02,2026-07-03,1,True,0.0,0.0,0.0,24.0,1000.0,False,1000.0,0.0006134750790582899,18.0,13.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,119
id:1368540320:24994496898,id,1368540320,24994496898,2026-07-01,2026-07-02,1,True,0.0,0.0,0.0,-5.0,0.0,False,0.0,0.00012454327878952398,1.0,0.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1368540320/products.csv,133
id:1368540320:24994496898,id,1368540320,24994496898,2026-07-02,2026-07-03,1,True,0.0,0.0,0.0,-3.0,0.0,False,0.0,0.0,0.0,0.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1368540320/products.csv,197
id:1368540320:26120309394,id,1368540320,26120309394,2026-07-01,2026-07-02,1,True,1100.0,1.2658227848101267,0.0,0.0,0.0,False,0.0,1.616461936748692e-05,19.0,24.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1368540320/products.csv,72
id:1368540320:26120309394,id,1368540320,26120309394,2026-07-02,2026-07-03,1,True,0.0,0.0,0.0,0.0,0.0,False,0.0,-2.0259215135709496e-05,55.0,31.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1368540320/products.csv,144
id:1368540320:26240939189,id,1368540320,26240939189,2026-07-01,2026-07-02,1,True,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,1.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1368540320/products.csv,103
