"country_code","shop_id","item_id","date","price","price_original","price_before_promo","discount_percent","history_sold","monthly_sold","liked_count","rating","rating_count","unit_sold"
id,"809769142","44863497162",2026-07-21,9999999,9999999,9999999,,724,721,11,4.83,169,0
id,"809769142","54256127181",2026-07-21,100000,199000,100000,50,10000,1000,5182,4.93,3576,0
id,"809769142","28853495832",2026-07-21,47900,99000,47900,52,10000,1000,21390,4.85,36977,0
id,"809769142","50406870682",2026-07-21,47000,99000,47000,53,10000,1000,6129,4.92,12859,0
id,"809769142","57903895781",2026-07-21,37000,99000,37000,63,10000,1000,5723,4.93,5336,0
id,"809769142","42951674418",2026-07-21,75000,180000,75000,58,10000,1000,28437,4.90,78759,0
id,"809769142","58154516903",2026-07-21,82900,199000,82900,58,10000,1000,4732,4.93,6397,0
id,"809769142","56205985876",2026-07-21,149000,299000,149000,50,10000,105,2176,4.93,3806,0
id,"809769142","28343930753",2026-07-21,100000,100000,100000,,419,39,108,4.90,130,0
id,"809769142","58058986912",2026-07-21,327900,327900,327900,,1000,402,239,4.94,234,0
id,"809769142","24742813269",2026-07-21,173400,399000,173400,57,10000,1000,2174,4.93,8200,0
id,"809769142","52150640468",2026-07-21,78500,99000,78500,21,2000,158,377,4.91,864,0
id,"809769142","23457178413",2026-07-21,187000,499000,187000,63,10000,152,9326,4.84,16231,0
id,"809769142","27810365257",2026-07-21,43900,109000,43900,60,10000,1000,21568,4.90,100262,0
id,"809769142","43375172010",2026-07-21,115400,199000,115400,42,10000,499,1585,4.90,4533,0
id,"809769142","49413697363",2026-07-21,69000,139000,69000,50,14,14,23,5.00,5,0
id,"809769142","44429096395",2026-07-21,42000,99000,47000,58,10000,1000,7695,4.87,9197,0
id,"809769142","41381802204",2026-07-21,108500,199000,108500,45,62,61,86,4.87,15,0
id,"809769142","24443458397",2026-07-21,47900,109000,47900,56,10000,403,2295,4.90,5774,0
id,"809769142","48063489759",2026-07-21,9999999,9999999,9999999,,2000,1000,16,4.95,593,0
id,"809769142","55509134650",2026-07-21,57900,159000,57900,64,897,463,191,4.93,263,0
id,"809769142","45308822576",2026-07-21,100000,999999999,100000,99,51,28,28,5.00,7,0
id,"809769142","18083979760",2026-07-21,79900,199000,79900,60,10000,1000,33770,4.88,103559,0
id,"859233628","23168355689",2026-07-21,36750,75000,37500,51,10000,1000,24200,4.82,15956,0
id,"809769142","56803564499",2026-07-21,37900,99000,37900,62,3000,431,428,4.91,1344,0
id,"809769142","20282626747",2026-07-21,39900,99000,39900,60,10000,1000,19201,4.89,50312,0
id,"809769142","44480446034",2026-07-21,69000,69000,69000,,72,23,29,5.00,25,0
id,"809769142","56459618045",2026-07-21,79000,79000,79000,,28,12,30,5.00,6,0
id,"809769142","40656993496",2026-07-21,145000,339000,145000,57,2000,178,466,4.95,473,0
id,"809769142","55201716278",2026-07-21,29000,89000,29000,67,3000,686,1011,4.94,858,0
id,"809769142","52558972921",2026-07-21,195000,195000,195000,,288,95,41,5.00,39,0
id,"809769142","41078528259",2026-07-21,300000,300000,300000,,10000,50,55,4.92,3493,0
id,"809769142","48806582584",2026-07-21,245000,399000,245000,39,54,10,78,4.94,17,0
id,"809769142","26888816475",2026-07-21,100000,100000,100000,,1000,31,165,4.95,375,0
id,"809769142","57457465945",2026-07-21,126500,199000,126500,36,34,8,48,4.92,13,0
id,"809769142","55407453466",2026-07-21,111000,199000,111000,44,299,57,78,4.95,127,0
id,"809769142","43426213694",2026-07-21,100000,100000,100000,,154,1,53,4.93,40,0
id,"809769142","42723371159",2026-07-21,100100,199000,100100,50,3000,432,415,4.95,1414,0
id,"809769142","42880446008",2026-07-21,79000,79000,79000,,36,21,16,5.00,9,0
id,"809769142","41680446046",2026-07-21,199000,199000,199000,,55,28,30,4.72,18,0
id,"809769142","52652820141",2026-07-21,86000,299000,86000,71,814,34,191,4.93,339,0
id,"809769142","56159614182",2026-07-21,99000,99000,99000,,25,8,23,5.00,6,0
id,"809769142","56857456458",2026-07-21,114500,200000,114500,43,305,35,29,4.95,130,0
id,"809769142","54053319677",2026-07-21,101000,299000,101000,66,199,12,70,4.90,90,0
id,"809769142","55659614172",2026-07-21,90000,90000,90000,,27,6,7,5.00,12,0
id,"809769142","48209634222",2026-07-21,99000,99000,99000,,11,3,8,5.00,4,0
id,"809769142","19691541572",2026-07-21,38400,109000,43900,65,10000,1000,144745,4.88,471041,0
id,"809769142","43514974352",2026-07-21,107000,199000,107000,46,10000,846,3909,4.93,7478,0
id,"809769142","43150301998",2026-07-21,165000,599000,165000,72,10000,674,1722,4.90,4410,0
id,"809769142","26617444732",2026-07-21,184900,599000,184900,69,10000,1000,124578,4.88,326709,0
id,"809769142","48403527392",2026-07-21,160500,299000,160500,46,55,2,82,4.82,17,0
id,"809769142","56253578980",2026-07-21,109400,299000,109400,63,1000,83,432,4.92,474,0
id,"809769142","26777568629",2026-07-21,106000,199000,106000,47,10000,580,3019,4.91,7969,0
id,"809769142","18024029084",2026-07-21,43900,109000,43900,60,10000,1000,15643,4.88,48826,0
id,"809769142","29572980090",2026-07-21,220625,220625,220625,,10000,840,39068,4.87,43038,0
id,"809769142","46312750544",2026-07-21,9999999,9999999,9999999,,1000,1000,13,4.92,404,0
id,"809769142","21729164441",2026-07-21,43900,99000,43900,56,10000,647,18411,4.87,22060,0
id,"809769142","48707430412",2026-07-21,185900,399000,185900,53,565,232,250,4.90,200,0
id,"809769142","29826448226",2026-07-21,127000,250000,127000,49,10000,1000,6394,4.92,13678,0
id,"809769142","22853217492",2026-07-21,116000,299000,116000,61,10000,216,20804,4.86,53897,0
id,"809769142","41223358185",2026-07-21,107900,199000,107900,46,2000,404,484,4.94,1074,0
id,"809769142","50511536654",2026-07-21,213500,319000,213500,33,19,19,12,5.00,3,0
id,"809769142","57905983411",2026-07-21,43900,88000,43900,50,2000,418,967,4.91,947,0
id,"809769142","40074160523",2026-07-21,29000,129000,29000,78,10000,1000,2226,4.95,2719,0
id,"809769142","49459172555",2026-07-21,170000,599000,170000,72,228,121,32,4.86,37,0
id,"809769142","49252294295",2026-07-21,39000,109000,39000,64,10000,1000,1213,4.92,3725,0
id,"809769142","43630710740",2026-07-21,100000,100000,100000,,64,20,4,5.00,19,0
id,"809769142","28426633621",2026-07-21,79900,199000,79900,60,10000,1000,3420,4.90,16673,0
id,"809769142","25564103539",2026-07-21,79900,199000,79900,60,10000,1000,27179,4.89,60364,0
id,"809769142","52364161554",2026-07-21,212900,599000,212900,64,,,2,0.00,0,0
id,"809769142","27160062024",2026-07-21,37500,109000,37500,66,10000,400,5171,4.88,12025,0
id,"809769142","51904991108",2026-07-21,230000,899000,230000,74,4000,512,648,4.90,1644,0
id,"809769142","42705013074",2026-07-21,47900,100000,47900,52,2000,433,308,4.94,689,0
id,"809769142","40877444059",2026-07-21,146900,299000,146900,51,1000,79,364,4.95,449,0
id,"809769142","55157456628",2026-07-21,103000,299000,103000,66,283,80,57,4.93,88,0
id,"809769142","55460830635",2026-07-21,69000,179000,69000,61,2000,1000,860,4.94,591,0
id,"809769142","48659174387",2026-07-21,100000,399000,100000,75,709,26,157,4.95,226,0
id,"809769142","45462078618",2026-07-21,127000,199000,127000,36,305,292,62,4.40,20,0
id,"809769142","29490268069",2026-07-21,29000,79000,29000,63,10000,1000,1663,4.92,4336,0
vn,"108166524","56054122176",2026-07-21,106000,129000,106000,18,1000,1000,59,4.99,98,0
